ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,label
167772674,167772687,52,1,0,0,0,0,64,6,5824,23,1,0,3,0,16,0.004882,0,0,0,0,154.802975,0.000978,0.014642,0.004882,bruteforce
167772674,167772687,90,1,0,0,0,0,64,6,5824,23,1,38,1,0,24,0,0,0,0,0,154.803949,0.000974,0.016591,0.002927,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,5824,23,1,0,4,0,16,0.005856,0,0,0,0,154.805901,0.001952,0.016592,0.005856,bruteforce
167772674,167772687,90,1,0,0,0,0,64,6,5824,23,1,38,2,0,24,0,0,0,0,0,154.807853,0.001952,0.020495,0.005856,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64256,39,23,0,1,0,16,0.006832,0,0,0,0,154.810781,0.002928,0.023423,0.006832,bruteforce
167772687,167772674,1028,1,0,0,0,0,64,6,64256,39,23,976,1,0,24,0,0,0,0,0,154.81176,0.000979,0.024402,0.000979,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64256,39,23,0,2,0,16,0.005859,0,0,0,0,154.813712,0.001952,0.026354,0.005859,bruteforce
167772674,167772687,90,1,0,0,0,0,64,6,5824,23,1,38,3,0,24,0,0,0,0,0,154.813712,0,0.025379,0.010737,bruteforce
167772687,167772674,1028,1,0,0,0,0,64,6,64256,39,23,976,2,0,24,0,0,0,0,0,154.815661,0.001949,0.028303,0.001949,bruteforce
167772674,167772687,836,1,0,0,0,0,64,6,5824,23,39,784,1,0,24,0,0,0,0,0,154.81664,0.000979,0.029282,0.00488,bruteforce
167772674,167772687,836,1,0,0,0,0,64,6,5824,23,39,784,2,0,24,0,0,0,0,0,154.817615,0.000975,0.030257,0.001954,bruteforce
167772674,167772687,90,1,0,0,0,0,64,6,5824,23,1,38,4,0,24,0,0,0,0,0,154.818589,0.000974,0.02928,0.012688,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64256,39,23,0,3,0,16,0.00683,0,0,0,0,154.820542,0.001953,0.032209,0.00683,bruteforce
167772687,167772674,1028,1,0,0,0,0,64,6,64256,39,23,976,3,0,24,0,0,0,0,0,154.82152,0.000978,0.033187,0.000978,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64128,823,999,0,1,0,16,0.005854,0,0,0,0,154.822494,0.000974,0.035136,0.005854,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64128,823,999,0,2,0,16,0.005854,0,0,0,0,154.823469,0.000975,0.036111,0.005854,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64256,39,23,0,4,0,16,0.005858,0,0,0,0,154.824447,0.000978,0.035138,0.005858,bruteforce
167772687,167772674,1028,1,0,0,0,0,64,6,64256,39,23,976,4,0,24,0,0,0,0,0,154.825424,0.000977,0.036115,0.000977,bruteforce
167772674,167772687,836,1,0,0,0,0,64,6,5824,23,39,784,3,0,24,0,0,0,0,0,154.826399,0.000975,0.038066,0.004879,bruteforce
167772674,167772687,836,1,0,0,0,0,64,6,5824,23,39,784,4,0,24,0,0,0,0,0,154.828351,0.001952,0.039042,0.002927,bruteforce
